File,Run,Module,Name,
Red8012154-575.sca,Red8012154-575-20121126-22:41:36-12563,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-576.sca,Red8012154-576-20121126-22:41:41-12567,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-577.sca,Red8012154-577-20121126-22:41:54-12574,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-578.sca,Red8012154-578-20121126-22:41:57-12578,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-579.sca,Red8012154-579-20121126-22:42:12-12588,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-58.sca,Red8012154-58-20121126-22:00:16-10526,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-580.sca,Red8012154-580-20121126-22:42:13-12589,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-581.sca,Red8012154-581-20121126-22:42:30-12602,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-582.sca,Red8012154-582-20121126-22:42:33-12604,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-583.sca,Red8012154-583-20121126-22:42:48-12614,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-584.sca,Red8012154-584-20121126-22:42:50-12615,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-585.sca,Red8012154-585-20121126-22:43:04-12625,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-586.sca,Red8012154-586-20121126-22:43:09-12629,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-587.sca,Red8012154-587-20121126-22:43:25-12639,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-588.sca,Red8012154-588-20121126-22:43:28-12643,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-589.sca,Red8012154-589-20121126-22:43:43-12653,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-59.sca,Red8012154-59-20121126-22:00:23-10530,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-590.sca,Red8012154-590-20121126-22:43:44-12654,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-591.sca,Red8012154-591-20121126-22:43:59-12664,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-592.sca,Red8012154-592-20121126-22:44:00-12665,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-593.sca,Red8012154-593-20121126-22:44:15-12678,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-594.sca,Red8012154-594-20121126-22:44:17-12679,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-595.sca,Red8012154-595-20121126-22:44:31-12689,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-596.sca,Red8012154-596-20121126-22:44:35-12690,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-597.sca,Red8012154-597-20121126-22:44:49-12700,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-598.sca,Red8012154-598-20121126-22:44:53-12704,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-599.sca,Red8012154-599-20121126-22:45:06-12714,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-6.sca,Red8012154-6-20121126-21:55:54-10268,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-60.sca,Red8012154-60-20121126-22:00:24-10531,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-600.sca,Red8012154-600-20121126-22:45:13-12718,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-601.sca,Red8012154-601-20121126-22:45:24-12726,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-602.sca,Red8012154-602-20121126-22:45:30-12731,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-603.sca,Red8012154-603-20121126-22:45:42-12741,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-604.sca,Red8012154-604-20121126-22:45:44-12742,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-605.sca,Red8012154-605-20121126-22:45:59-12752,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-606.sca,Red8012154-606-20121126-22:45:59-12753,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-607.sca,Red8012154-607-20121126-22:46:17-12766,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-608.sca,Red8012154-608-20121126-22:46:18-12767,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-609.sca,Red8012154-609-20121126-22:46:35-12777,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-61.sca,Red8012154-61-20121126-22:00:32-10538,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-610.sca,Red8012154-610-20121126-22:46:38-12781,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-611.sca,Red8012154-611-20121126-22:46:54-12791,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-612.sca,Red8012154-612-20121126-22:46:57-12795,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-613.sca,Red8012154-613-20121126-22:47:10-12805,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-614.sca,Red8012154-614-20121126-22:47:17-12809,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-615.sca,Red8012154-615-20121126-22:47:29-12816,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-616.sca,Red8012154-616-20121126-22:47:36-12824,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-617.sca,Red8012154-617-20121126-22:47:48-12831,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-618.sca,Red8012154-618-20121126-22:47:53-12835,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-619.sca,Red8012154-619-20121126-22:48:07-12845,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-62.sca,Red8012154-62-20121126-22:00:32-10539,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-620.sca,Red8012154-620-20121126-22:48:08-12846,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-621.sca,Red8012154-621-20121126-22:48:22-12856,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-622.sca,Red8012154-622-20121126-22:48:27-12860,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-623.sca,Red8012154-623-20121126-22:48:39-12867,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-624.sca,Red8012154-624-20121126-22:48:47-12874,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-625.sca,Red8012154-625-20121126-22:48:55-12881,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-626.sca,Red8012154-626-20121126-22:49:08-12888,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-627.sca,Red8012154-627-20121126-22:49:13-12892,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-628.sca,Red8012154-628-20121126-22:49:27-12903,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-629.sca,Red8012154-629-20121126-22:49:30-12904,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-63.sca,Red8012154-63-20121126-22:00:40-10543,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-630.sca,Red8012154-630-20121126-22:49:43-12914,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-631.sca,Red8012154-631-20121126-22:49:47-12918,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-632.sca,Red8012154-632-20121126-22:50:00-12925,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-633.sca,Red8012154-633-20121126-22:50:05-12929,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-634.sca,Red8012154-634-20121126-22:50:17-12939,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-635.sca,Red8012154-635-20121126-22:50:21-12943,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-636.sca,Red8012154-636-20121126-22:50:35-12954,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-637.sca,Red8012154-637-20121126-22:50:40-12955,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-638.sca,Red8012154-638-20121126-22:50:53-12965,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-639.sca,Red8012154-639-20121126-22:50:58-12969,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-64.sca,Red8012154-64-20121126-22:00:40-10544,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-640.sca,Red8012154-640-20121126-22:51:12-12979,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-641.sca,Red8012154-641-20121126-22:51:14-12980,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-642.sca,Red8012154-642-20121126-22:51:28-12990,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-643.sca,Red8012154-643-20121126-22:51:35-12994,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-644.sca,Red8012154-644-20121126-22:51:47-13006,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-645.sca,Red8012154-645-20121126-22:51:52-13010,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-646.sca,Red8012154-646-20121126-22:52:02-13017,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-647.sca,Red8012154-647-20121126-22:52:08-13021,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-648.sca,Red8012154-648-20121126-22:52:20-13031,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-649.sca,Red8012154-649-20121126-22:52:26-13035,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-65.sca,Red8012154-65-20121126-22:00:47-10553,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-650.sca,Red8012154-650-20121126-22:52:38-13043,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-651.sca,Red8012154-651-20121126-22:52:44-13047,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-652.sca,Red8012154-652-20121126-22:52:54-13054,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-653.sca,Red8012154-653-20121126-22:53:00-13061,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-654.sca,Red8012154-654-20121126-22:53:12-13068,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-655.sca,Red8012154-655-20121126-22:53:17-13072,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-656.sca,Red8012154-656-20121126-22:53:31-13082,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-657.sca,Red8012154-657-20121126-22:53:35-13083,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-658.sca,Red8012154-658-20121126-22:53:51-13096,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-659.sca,Red8012154-659-20121126-22:53:53-13097,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-66.sca,Red8012154-66-20121126-22:00:50-10554,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-660.sca,Red8012154-660-20121126-22:54:10-13107,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-661.sca,Red8012154-661-20121126-22:54:10-13111,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-662.sca,Red8012154-662-20121126-22:54:28-13121,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-663.sca,Red8012154-663-20121126-22:54:31-13125,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-664.sca,Red8012154-664-20121126-22:54:44-13132,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-665.sca,Red8012154-665-20121126-22:54:49-13136,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-666.sca,Red8012154-666-20121126-22:55:00-13143,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-667.sca,Red8012154-667-20121126-22:55:08-13150,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-668.sca,Red8012154-668-20121126-22:55:18-13157,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-669.sca,Red8012154-669-20121126-22:55:26-13165,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-67.sca,Red8012154-67-20121126-22:00:54-10560,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-670.sca,Red8012154-670-20121126-22:55:35-13169,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-671.sca,Red8012154-671-20121126-22:55:46-13179,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-672.sca,Red8012154-672-20121126-22:55:51-13183,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-673.sca,Red8012154-673-20121126-22:56:05-13193,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-674.sca,Red8012154-674-20121126-22:56:11-13197,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-675.sca,Red8012154-675-20121126-22:56:23-13204,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-676.sca,Red8012154-676-20121126-22:56:30-13208,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-677.sca,Red8012154-677-20121126-22:56:40-13218,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-678.sca,Red8012154-678-20121126-22:56:46-13222,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-679.sca,Red8012154-679-20121126-22:56:57-13229,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-68.sca,Red8012154-68-20121126-22:00:58-10564,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-680.sca,Red8012154-680-20121126-22:57:03-13233,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-681.sca,Red8012154-681-20121126-22:57:15-13240,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-682.sca,Red8012154-682-20121126-22:57:23-13247,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-683.sca,Red8012154-683-20121126-22:57:34-13254,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-684.sca,Red8012154-684-20121126-22:57:40-13259,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-685.sca,Red8012154-685-20121126-22:57:50-13266,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-686.sca,Red8012154-686-20121126-22:57:58-13273,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-687.sca,Red8012154-687-20121126-22:58:08-13280,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-688.sca,Red8012154-688-20121126-22:58:16-13287,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-689.sca,Red8012154-689-20121126-22:58:22-13291,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-69.sca,Red8012154-69-20121126-22:01:03-10568,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-690.sca,Red8012154-690-20121126-22:58:32-13298,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-691.sca,Red8012154-691-20121126-22:58:39-13302,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-692.sca,Red8012154-692-20121126-22:58:49-13309,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-693.sca,Red8012154-693-20121126-22:58:59-13317,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-694.sca,Red8012154-694-20121126-22:59:08-13324,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-695.sca,Red8012154-695-20121126-22:59:16-13331,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-696.sca,Red8012154-696-20121126-22:59:26-13338,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-697.sca,Red8012154-697-20121126-22:59:35-13342,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-698.sca,Red8012154-698-20121126-22:59:43-13349,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-699.sca,Red8012154-699-20121126-22:59:50-13356,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-7.sca,Red8012154-7-20121126-21:55:57-10272,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-70.sca,Red8012154-70-20121126-22:01:06-10572,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-700.sca,Red8012154-700-20121126-22:59:58-13360,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-701.sca,Red8012154-701-20121126-23:00:07-13367,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-702.sca,Red8012154-702-20121126-23:00:15-13371,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-703.sca,Red8012154-703-20121126-23:00:23-13378,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-704.sca,Red8012154-704-20121126-23:00:32-13385,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-705.sca,Red8012154-705-20121126-23:00:41-13393,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-706.sca,Red8012154-706-20121126-23:00:49-13397,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-707.sca,Red8012154-707-20121126-23:01:04-13407,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-708.sca,Red8012154-708-20121126-23:01:06-13411,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-709.sca,Red8012154-709-20121126-23:01:21-13421,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-71.sca,Red8012154-71-20121126-22:01:12-10576,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-710.sca,Red8012154-710-20121126-23:01:23-13422,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-711.sca,Red8012154-711-20121126-23:01:37-13432,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-712.sca,Red8012154-712-20121126-23:01:42-13436,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-713.sca,Red8012154-713-20121126-23:01:54-13443,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-714.sca,Red8012154-714-20121126-23:02:00-13447,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-715.sca,Red8012154-715-20121126-23:02:12-13457,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-716.sca,Red8012154-716-20121126-23:02:16-13461,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-717.sca,Red8012154-717-20121126-23:02:28-13468,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-718.sca,Red8012154-718-20121126-23:02:31-13472,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-719.sca,Red8012154-719-20121126-23:02:49-13485,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-72.sca,Red8012154-72-20121126-22:01:13-10577,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-720.sca,Red8012154-720-20121126-23:02:50-13489,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-721.sca,Red8012154-721-20121126-23:03:07-13499,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-722.sca,Red8012154-722-20121126-23:03:09-13500,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-723.sca,Red8012154-723-20121126-23:03:22-13510,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-724.sca,Red8012154-724-20121126-23:03:25-13511,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-725.sca,Red8012154-725-20121126-23:03:39-13521,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-726.sca,Red8012154-726-20121126-23:03:45-13528,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-727.sca,Red8012154-727-20121126-23:03:59-13535,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-728.sca,Red8012154-728-20121126-23:04:05-13539,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-729.sca,Red8012154-729-20121126-23:04:18-13549,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-73.sca,Red8012154-73-20121126-22:01:20-10584,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-730.sca,Red8012154-730-20121126-23:04:23-13553,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-731.sca,Red8012154-731-20121126-23:04:36-13565,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-732.sca,Red8012154-732-20121126-23:04:43-13569,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-733.sca,Red8012154-733-20121126-23:04:55-13577,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-734.sca,Red8012154-734-20121126-23:05:04-13584,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-735.sca,Red8012154-735-20121126-23:05:15-13591,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-736.sca,Red8012154-736-20121126-23:05:19-13595,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-737.sca,Red8012154-737-20121126-23:05:32-13605,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-738.sca,Red8012154-738-20121126-23:05:36-13609,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-739.sca,Red8012154-739-20121126-23:05:51-13620,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-74.sca,Red8012154-74-20121126-22:01:22-10585,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-740.sca,Red8012154-740-20121126-23:05:55-13621,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-741.sca,Red8012154-741-20121126-23:06:10-13634,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-742.sca,Red8012154-742-20121126-23:06:10-13635,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-743.sca,Red8012154-743-20121126-23:06:30-13647,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-744.sca,Red8012154-744-20121126-23:06:30-13648,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-745.sca,Red8012154-745-20121126-23:06:46-13662,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-746.sca,Red8012154-746-20121126-23:06:49-13663,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-747.sca,Red8012154-747-20121126-23:07:02-13673,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-748.sca,Red8012154-748-20121126-23:07:04-13674,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-749.sca,Red8012154-749-20121126-23:07:19-13684,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-75.sca,Red8012154-75-20121126-22:01:28-10589,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-750.sca,Red8012154-750-20121126-23:07:22-13688,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-751.sca,Red8012154-751-20121126-23:07:37-13699,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-752.sca,Red8012154-752-20121126-23:07:42-13703,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-753.sca,Red8012154-753-20121126-23:07:56-13713,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,3
Red8012154-754.sca,Red8012154-754-20121126-23:08:01-13719,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-755.sca,Red8012154-755-20121126-23:08:13-13726,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-756.sca,Red8012154-756-20121126-23:08:19-13730,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-757.sca,Red8012154-757-20121126-23:08:32-13740,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-758.sca,Red8012154-758-20121126-23:08:37-13744,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-759.sca,Red8012154-759-20121126-23:08:50-13754,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-76.sca,Red8012154-76-20121126-22:01:31-10593,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-760.sca,Red8012154-760-20121126-23:08:55-13758,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-761.sca,Red8012154-761-20121126-23:09:09-13765,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-762.sca,Red8012154-762-20121126-23:09:12-13769,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-763.sca,Red8012154-763-20121126-23:09:26-13779,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-764.sca,Red8012154-764-20121126-23:09:31-13783,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-765.sca,Red8012154-765-20121126-23:09:44-13790,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-766.sca,Red8012154-766-20121126-23:09:48-13794,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,2
Red8012154-767.sca,Red8012154-767-20121126-23:10:03-13804,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-768.sca,Red8012154-768-20121126-23:10:06-13808,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-769.sca,Red8012154-769-20121126-23:10:21-13818,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,1
Red8012154-77.sca,Red8012154-77-20121126-22:01:37-10597,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
Red8012154-770.sca,Red8012154-770-20121126-23:10:22-13819,ieee802154Narrow.anchor[20].appl,Number of packets from this anchor,0
